,headline,url,date,stock,website_name,article_body
60685,Making Money With Charles Payne: 11/14/14,http://www.foxbusiness.com/investing/2014/11/14/making-money-with-charles-payne-111414/,2014-11-14,LEN,foxbusiness,
60713,Making Money With Charles Payne: 10/13/14,http://www.foxbusiness.com/investing/2014/10/14/making-money-with-charles-payne-101314/,2014-10-13,LEN,foxbusiness,
60775,"When Rate Hikes Come, They Will Ripple Across U.S. Economy",http://www.foxbusiness.com/investing/2014/08/08/when-rate-hikes-come-will-ripple-across-us-economy/,2014-08-08,LEN,foxbusiness,
60792,Construction Jobs Hit Five-Year High,http://www.foxbusiness.com/economy-policy/2014/07/02/construction-jobs-hit-five-year-high/,2014-07-02,LEN,foxbusiness,
60800,KB Home Posts 2Q Profit as Selling Prices Rise,http://www.foxbusiness.com/industries/2014/06/27/kb-home-posts-2q-profit-as-selling-prices-rise/,2014-06-27,LEN,foxbusiness,
60805,Lennar Posts Profit Beat,http://www.foxbusiness.com/industries/2014/06/26/lennar-profit-beats-estimates-on-higher-home-prices-41617992/,2014-06-26,LEN,foxbusiness,
60838,Buying a Home Could Become Easier for Some,http://www.foxbusiness.com/industries/2014/05/13/buying-home-could-become-easier-for-some/,2014-05-13,LEN,foxbusiness,
60872,Lennar's Profits Jump 36% on Higher Prices,http://www.foxbusiness.com/industries/2014/03/20/lennar-profit-jumps-as-it-sells-more-homes-at-higher-prices/,2014-03-20,LEN,foxbusiness,
60875,KB Home Turns 1Q Profit Amid Higher Prices,http://www.foxbusiness.com/industries/2014/03/19/kb-home-posts-profit-higher-orders/,2014-03-19,LEN,foxbusiness,
62546,Southwest offers tickets as low as $42 in flash sale,http://www.foxbusiness.com/markets/2017/07/27/southwest-offers-tickets-as-low-as-42-in-flash-sale.html?cmpid=prn_benz,2017-07-27,LUV,foxbusiness,"No-frills airline Southwest (NYSE:LUV) is offering travelers the chance to snag tickets on both international and domestic flights at steep discounts, in a new flash sale that will run through Thursday night.Customers flying between August 22 and December 13 of this year can take advantage of the sale, though restrictions and blackout dates apply. For example, domestic travel is not valid on Fridays and Sundays, according to the airline.Passengers traveling from Los Angeles to Las Vegas can buy a ticket for as low as $42. A ticket on the route from Boston to Atlanta's Hartsfield-Jackson International Airport â€“ the busiest airport in the world â€“ can cost a budget-conscious traveler $58.More from FOX BusinessTSA toughens rules on electronics at US airportsAmerican Airlines workers protest in Dallas over outsourcing, contractsFrontier Airlines offers $24 tickets for limited-time onlyA ticket for a short flight (35 minutes) from Ft. Lauderdale (FLL) to Orlando sells for as low as $45. The cost for an international flight from FLL to the Cayman Islands can be found for as low as $59.Southwest, America's fourth-largest airline by passenger traffic, reported second-quarter earnings Thursday, beating Wall Street analyst expectations."
64139,Trump: 'Icahn Could Turn U.S. Trade Deals Around',http://www.foxbusiness.com/business-leaders/2015/08/20/trump-icahn-could-turn-us-trade-deals-around/,2015-08-20,MDLZ,foxbusiness,
64232,Snackwell's Cookies are Going 'Back to Nature',http://www.foxbusiness.com/industries/2015/05/21/snackwells-cookies-are-going-back-to-nature/,2015-05-21,MDLZ,foxbusiness,
64288,Kraft Foods Can Bring Home the Bacon for Investors,http://www.foxbusiness.com/investing/2015/03/18/kraft-foods-can-bring-home-bacon-for-investors/,2015-03-18,MDLZ,foxbusiness,
64359,"Starbucks Turns 4Q Profit, Outlook Misses",http://www.foxbusiness.com/industries/2014/10/30/starbucks-reports-earnings/,2014-10-30,MDLZ,foxbusiness,
64395,Video Ad Firm Tubemogul Surges in Trading Debut,http://www.foxbusiness.com/technology/2014/07/18/video-advertising-software-tubemogul-surges-in-trading-debut/,2014-07-18,MDLZ,foxbusiness,
64401,Marissa Mayer Overslept for a Big Meeting,http://www.foxbusiness.com/technology/2014/06/23/marissa-mayer-overslept-for-big-meeting/,2014-06-23,MDLZ,foxbusiness,
64417,"Mondelez, Master Blenders in Coffee Pact",http://www.foxbusiness.com/industries/2014/05/07/mondelez-de-master-blenders-to-combine-coffee-businesses/,2014-05-07,MDLZ,foxbusiness,
64441,"Instagram, Omnicom Strike 'Creative' Ad Deal",http://www.foxbusiness.com/technology/2014/03/10/instagram-omnicom-strike-creative-ad-deal/,2014-03-10,MDLZ,foxbusiness,
66768,Will Health Tech Really Make Us Healthier?,http://www.foxbusiness.com/technology/2015/04/15/will-health-tech-really-make-us-healthier/,2015-04-15,MDT,foxbusiness,
66791,Making Money With Charles Payne: 03/31/15,http://www.foxbusiness.com/investing/2015/03/31/making-money-with-charles-payne-033115/,2015-03-31,MDT,foxbusiness,
66813,Erin Go Bragh! American Companies See Green in Ireland,http://www.foxbusiness.com/economy-policy/2015/03/16/erin-go-bragh-american-companies-see-green-in-ireland/,2015-03-17,MDT,foxbusiness,
66863,Making Money With Charles Payne: 02/16/15,http://www.foxbusiness.com/investing/2015/02/16/making-money-with-charles-payne-021615/,2015-02-16,MDT,foxbusiness,
66981,JPM Denies Report of Second Hack Attack,http://www.foxbusiness.com/industries/2014/10/02/jpm-denies-report-second-hack-attack/,2014-10-02,MDT,foxbusiness,
66993,Washington's Inversion Perversion? Try…Intrusion,http://www.foxbusiness.com/economy-policy/2014/09/23/washingtons-inversion-perversion-tryintrusion/,2014-09-23,MDT,foxbusiness,
66996,EMCORE Selling Space Solar Business to Veritas Capital,http://www.foxbusiness.com/markets/2014/09/22/emcore-selling-space-solar-business-to-veritas-capital/,2014-09-22,MDT,foxbusiness,
67022,"IRS, Eh? Tim Hortons Deal Could Lower Burger King's Tax Bill",http://www.foxbusiness.com/industries/2014/08/25/burger-king-in-talks-to-buy-tim-hortons/,2014-08-25,MDT,foxbusiness,
67057,FT: 25 More Firms May Seek Tax Breaks Overseas,http://www.foxbusiness.com/economy-policy/2014/07/22/ft-senator-warns-many-more-firms-may-seek-tax-breaks-overseas/,2014-07-22,MDT,foxbusiness,
67058,Will Congress Scuttle the AbbVie-Shire Merger?,http://www.foxbusiness.com/industries/2014/07/18/abbvie-shire-deal-highlights-fight-over-corporate-taxes/,2014-07-18,MDT,foxbusiness,
67066,"In Pursuit of Shire, AbbVie Eyes Lower Taxes in UK",http://www.foxbusiness.com/industries/2014/07/08/in-pursuit-shire-abbvie-eyes-lower-taxes-in-uk/,2014-07-08,MDT,foxbusiness,
67072,S&P: Cut Corporate Taxes to Create 10M New Jobs,http://www.foxbusiness.com/markets/2014/06/26/sp-cut-corporate-taxes-to-create-10m-new-jobs/,2014-06-26,MDT,foxbusiness,
67084,Medtronic Suffered Breach,http://www.foxbusiness.com/industries/2014/06/20/medtronic-suffered-breach-in-2013/,2014-06-20,MDT,foxbusiness,
67099,Medtronic to Buy Covidien for $42.0 Billion,http://www.foxbusiness.com/industries/2014/06/16/medtronic-to-buy-covidien-for-42b/,2014-06-16,MDT,foxbusiness,
67100,U.S. Stocks Fall on Iraq Worries,http://www.foxbusiness.com/markets/2014/06/16/us-stocks-fall-on-iraq-worries/,2014-06-16,MDT,foxbusiness,
67101,"Iraq Instability Pressures Stock Futures, Lifts Oil",http://www.foxbusiness.com/markets/2014/06/16/iraq-instability-pressures-stock-futures-lifts-oil/,2014-06-16,MDT,foxbusiness,
68167,Can Millennial Women Have it All? Maybe?,http://www.foxbusiness.com/industries/2015/09/02/can-millennials-have-it-all-maybe/,2015-09-02,MET,foxbusiness,
68193,"Week Ahead: FOMC Meeting, GDP and More Earnings",http://www.foxbusiness.com/economy-policy/2015/07/24/week-ahead-fomc-meeting-gdp-and-more-earnings/,2015-07-24,MET,foxbusiness,
68214,Bartiromo Exclusive: MetLife Files to Challenge 'Too Big to Fail' Status,http://www.foxbusiness.com/industries/2015/06/16/bartiromo-exclusive-metlife-files-to-challenge-too-big-to-fail-status/,2015-06-16,MET,foxbusiness,
68218,In The Car Taps Nasdaq Exec to Drive Growth,http://www.foxbusiness.com/business-leaders/2015/06/08/fmr-lehman-ceo-fuld-taps-nasdaq-exec-for-in-car/,2015-06-10,MET,foxbusiness,
68233,Life After Lehman: Dick Fuld's Murky Investment Secrets,http://www.foxbusiness.com/business-leaders/2015/05/27/life-after-lehman-fulds-murky-investment-secret/,2015-05-28,MET,foxbusiness,
68287,Making Money With Charles Payne: 03/04/15,http://www.foxbusiness.com/investing/2015/03/04/making-money-with-charles-payne-030415/,2015-03-04,MET,foxbusiness,
68289,Former AIG CEO Benmosche Dies After Battling Cancer,http://www.foxbusiness.com/business-leaders/2015/02/27/former-aig-ceo-bob-benmosche-loses-battle-with-cancer-dies-at-70/,2015-02-27,MET,foxbusiness,
68389,"Week Ahead: April Jobs Report, FOMC Meeting and Earnings",http://www.foxbusiness.com/economy-policy/2014/04/25/week-ahead-april-jobs-report-fomc-meeting-and-earnings/,2014-04-25,MET,foxbusiness,
68394,MetLife To Pay $60M for Licensing Violations,http://www.foxbusiness.com/industries/2014/03/31/metlife-to-pay-60m-fine-for-licensing-violations/,2014-03-31,MET,foxbusiness,
70085,Making Money With Charles Payne: 05/26/15,http://www.foxbusiness.com/investing/2015/05/26/making-money-with-charles-payne-052615/,2015-05-26,NSC,foxbusiness,
70104,Will New Safety Rules Prevent More Oil Train Accidents?,http://www.foxbusiness.com/industries/2015/05/12/will-new-safety-rules-derail-increasing-oil-train-accidents/,2015-05-12,NSC,foxbusiness,
70127,Making Money With Charles Payne: 04/24/15,http://www.foxbusiness.com/investing/2015/04/24/making-money-with-charles-payne-042415/,2015-04-24,NSC,foxbusiness,
70150,Oil Nears $54 Level Ahead of Key Reports,http://www.foxbusiness.com/markets/2015/04/14/oil-spikes-ahead-key-supply-demand-reports/,2015-04-14,NSC,foxbusiness,
70203,Making Money With Charles Payne: 01/27/15,http://www.foxbusiness.com/investing/2015/01/27/making-money-with-charles-payne-012715/,2015-01-27,NSC,foxbusiness,
70224,Want to Know What's Ahead? Listen to What Rail is Saying,http://www.foxbusiness.com/industries/2015/01/14/want-to-know-what-ahead-listen-to-what-rail-is-telling-us/,2015-01-14,NSC,foxbusiness,
70266,Making Money With Charles Payne: 10/01/14,http://www.foxbusiness.com/investing/2014/10/01/making-money-with-charles-payne-100114/,2014-10-01,NSC,foxbusiness,
70282,Frigid Winter Fuels Rail Shipments of Coal,http://www.foxbusiness.com/industries/2014/07/25/frigid-winter-fuels-rail-shipments-coal/,2014-07-25,NSC,foxbusiness,
70299,Dow Transports Drive to New Highs,http://www.foxbusiness.com/markets/2014/05/28/dow-transports-drive-to-new-highs/,2014-05-28,NSC,foxbusiness,
70301,"Dow Transports Slump on Profit Taking, Economic Worries",http://www.foxbusiness.com/markets/2014/05/14/dow-transports-slump-on-profit-taking-economic-worries/,2014-05-14,NSC,foxbusiness,
70307,Norfolk Southern Earnings Drop Amid Coal Weakness,http://www.foxbusiness.com/industries/2014/04/23/norfolk-southern-earnings-drop-amid-coal-weakness/,2014-04-23,NSC,foxbusiness,
71760,Making Money With Charles Payne: 02/11/15,http://www.foxbusiness.com/investing/2015/02/12/making-money-with-charles-payne-021115/,2015-02-11,NTAP,foxbusiness,
71814,Could This 143-Year-Old Innovator Make You Money?,http://www.foxbusiness.com/investing/2014/07/18/could-this-143-year-old-innovator-make-money/,2014-07-18,NTAP,foxbusiness,
74621,Making Money With Charles Payne: 04/15/15,http://www.foxbusiness.com/investing/2015/04/15/making-money-with-charles-payne-041515/,2015-04-15,OXY,foxbusiness,
74779,Permian Oil Surge Creates Need for Pipelines,http://www.foxbusiness.com/industries/2014/08/07/permians-oil-surge-creates-need-for-pipelines/,2014-08-07,OXY,foxbusiness,
74794,Energy Stocks Move Higher as Oil Spikes,http://www.foxbusiness.com/markets/2014/06/12/energy-stocks-move-higher-as-oil-spikes/,2014-06-12,OXY,foxbusiness,
74808,Occidental Posts Stronger Profit as Production Rises,http://www.foxbusiness.com/industries/2014/05/05/occidental-posts-stronger-profit-as-production-rises/,2014-05-05,OXY,foxbusiness,
76816,Cybersecurity Stocks are in Vogue Amid Attacks,http://www.foxbusiness.com/industries/2015/06/05/cybersecurity-stocks-are-en-vogue-as-hackers-continue-to-ratchet-up-attacks/,2015-06-05,PANW,foxbusiness,
76875,Making Money With Charles Payne: 05/6/15,http://www.foxbusiness.com/investing/2015/05/06/making-money-with-charles-payne-05615/,2015-05-06,PANW,foxbusiness,
76918,Making Money With Charles Payne: 04/08/15,http://www.foxbusiness.com/investing/2015/04/08/making-money-with-charles-payne-040815/,2015-04-08,PANW,foxbusiness,
76984,Making Money With Charles Payne: 02/20/15,http://www.foxbusiness.com/investing/2015/02/20/making-money-with-charles-payne-022015/,2015-02-20,PANW,foxbusiness,
77019,Making Money With Charles Payne: 01/21/15,http://www.foxbusiness.com/investing/2015/01/21/making-money-with-charles-payne-012115/,2015-01-21,PANW,foxbusiness,
77069,How to Profit from Cyber Pain,http://www.foxbusiness.com/technology/2014/11/18/main-growing-pain-point-all-face-cyber-hacks/,2014-11-18,PANW,foxbusiness,
77121,Making Money With Charles Payne: 09/02/14,http://www.foxbusiness.com/investing/2014/09/03/making-money-with-charles-payne-00214/,2014-09-03,PANW,foxbusiness,
77187,Palo Alto Networks to Buy Israeli Cybersecurity Firm,http://www.foxbusiness.com/industries/2014/03/24/palo-alto-networks-to-buy-israeli-cybersecurity-firm-for-200-million/,2014-03-24,PANW,foxbusiness,
79029,Making Money With Charles Payne: 02/18/15,http://www.foxbusiness.com/investing/2015/02/18/making-money-with-charles-payne-021815/,2015-02-18,PXD,foxbusiness,
79120,"Oil Refiners Tumble, Producers Rally on Export Ruling",http://www.foxbusiness.com/markets/2014/06/25/oil-refiners-tumble-producers-rally-on-export-ruling/,2014-06-25,PXD,foxbusiness,
79123,Energy Stocks Move Higher as Oil Spikes,http://www.foxbusiness.com/markets/2014/06/12/energy-stocks-move-higher-as-oil-spikes/,2014-06-12,PXD,foxbusiness,
82787,Oil companies sound alarm on 4Q outlook,http://www.foxbusiness.com/markets/2017/10/20/oil-companies-sound-alarm-on-4q-outlook.html?cmpid=prn_benz,2017-10-20,SLB,foxbusiness,"VideoSchlumberger (NYSE:SLB) and Baker Hughes, a General Electric company, (NYSE:BGHE) issued cautionary statements over the future of the oil business when discussing its latest quarterly results on Friday, with weak oil prices slowing sector investment.“We expect the overall oil and gas environment to remain challenging for the rest of the year,” Baker Hughes’ CEO Lorenzo Simonelli said. Baker Hughes merged with GE’s (NYSE:GE) oil and gas business last summer, putting the company under the GE umbrella.In a statement, Schlumberger noted that investment in North American oil and gas seems to be decreasing.“In the U.S. Gulf of Mexico, activity continued to weaken in the third quarter, and the outlook remains bleak for this region based on current customer plans,” the company wrote.More from FOX BusinessTop oilfield services firms signal fourth-quarter uncertaintyThree major takeaways from GE’s earningsUS STOCKS-Tech, bank stocks lift Wall St; tax-cut plan back in focusThe energy sector declined 9.4% year-to-date through this Wednesday’s close, making it the second worst performing sector in the S&P 500 index. But, according to the Center for Financial Research and Analysis (CFRA), things have started improve, with the sector advancing 9.9% after bottoming on Aug. 18. The two-month increase was largely a reaction to higher oil prices.The CFRA said it is now “less cautious” on the energy sector, and said they expect third quarter earnings season to be “good” for the energy sector. Earnings reports from energy companies will continue next week, with Halliburton (NYSE:HAL) scheduled to release its latest results Monday."
83550,Oil Crumbles to '09 Lows After OPEC Stands Still,http://www.foxbusiness.com/markets/2015/12/07/oil-flirts-with-200-lows-after-opec-stands-still/,2015-12-07,SLB,foxbusiness,
84675,Corona owner makes a big play towards cannabis-infused drinks,http://www.foxbusiness.com/features/2017/10/30/corona-owner-makes-big-play-towards-cannabis-infused-drinks.html?cmpid=prn_benz,2017-10-30,STZ,foxbusiness,"Corona beer owner Constellation Brands (NYSE:STZ) has made a major play towards the future of booze with plans to sell cannabis-infused alcoholic beverages.More on this...Five Star Munchies: Inside Weed-Infused Fine DiningThis Canadian Marijuana Stock Is a Bet on the U.S. Cannabis Market, TooThe U.S.-based beverage company announced Monday that it has agreed to buy a 9.9% stake in Canopy Growth Corporation, the world’s largest publicly traded cannabis company, for $191 million.The company said it is planning to work with the grower to develop, market and sell cannabis-infused beverages.Constellation Brands President and CEO Rob Sands told the Wall Street Journal that the move is in anticipation that marijuana will soon be legalized nationwide in the United States.""We think that it's highly likely, given what's happened at the state level,"" Sands said. However, he added that his company doesn’t plan to sell any of the products in the U.S. until marijuana is legal nationwide, even if other states like California – which is expected to legalize the cultivation and selling of recreational marijuana in 2018 – get passed. Instead, he says the company will focus on selling its new products in overseas markets where recreational marijuana is legal. “Canopy Growth has a seasoned leadership team that understands the legal, regulatory and economic landscape for an emerging market that is predicted to become a significant consumer category in the future,” Sands said in a statement. “Our company’s success is the result of our focus on identifying early stage consumer trends, and this is another step in that direction.”"
85145,"Can AB InBev, SABMiller Squash Antitrust Hurdles?",http://www.foxbusiness.com/industries/2015/10/13/can-ab-inbev-sabmiller-squash-antitrust-hurdles/,2015-10-13,STZ,foxbusiness,
85152,S&P 500 Completes Best Week of 2015,http://www.foxbusiness.com/markets/2015/10/09/sp-500-completes-best-week-2015/,2015-10-09,STZ,foxbusiness,
85161,"Stocks Climb Back, Oil Prices Shed Gains",http://www.foxbusiness.com/markets/2015/10/07/futures-jump-asian-shares-hit-seven-week-high/,2015-10-07,STZ,foxbusiness,
85185,"Markets Close Higher, Despite Weak Jobs Report",http://www.foxbusiness.com/markets/2015/10/02/major-averages-rally-more-than-1/,2015-10-02,STZ,foxbusiness,
85446,Corona Deal Lifts Constellation's 1Q Earnings,http://www.foxbusiness.com/industries/2014/07/02/constellation-brands-revenue-beats-estimates-on-higher-beer-sales/,2014-07-02,STZ,foxbusiness,
85481,Bulls Charge the Street as Traders Cheer FOMC Minutes,http://www.foxbusiness.com/markets/2014/04/09/bulls-charge-street-as-traders-cheer-fomc-minutes/,2014-04-09,STZ,foxbusiness,
85485,Strong Beer Sales Boost Constellation Brands Profit,http://www.foxbusiness.com/industries/2014/04/09/constellation-brands-profit-nearly-doubles-on-strong-beer-sales/,2014-04-09,STZ,foxbusiness,
85486,Stock Futures Edge Up as Traders Eye Earnings,http://www.foxbusiness.com/markets/2014/04/09/wall-street-edges-up-as-traders-eye-earnings/,2014-04-09,STZ,foxbusiness,
85487,Stocks Jump After Alcoa Beat Lifts Sentiment,http://www.foxbusiness.com/markets/2014/04/09/stocks-jump-after-alcoa-beat-lifts-sentiment/,2014-04-09,STZ,foxbusiness,
87223,Google Leads Funding in Virtual Reality Startup,http://www.foxbusiness.com/technology/2014/10/22/google-leads-542m-round-in-virtual-reality-startup-magic-leap/,2014-10-22,SYK,foxbusiness,
89006,Nike Scores in Goldman/Teen Vogue Millennial Survey,http://www.foxbusiness.com/industries/2015/11/18/nike-scores-in-goldman-sachsteen-vogue-millennial-brands-survey/,2015-11-18,TJX,foxbusiness,
89066,Walmart's Wage Problem Hits Investors,http://www.foxbusiness.com/industries/2015/08/18/walmarts-wage-problem-hits-investors/,2015-08-18,TJX,foxbusiness,
89140,Making Money With Charles Payne: 05/19/15,http://www.foxbusiness.com/investing/2015/05/19/making-money-with-charles-payne-05115/,2015-05-19,TJX,foxbusiness,
89152,Making Money With Charles Payne: 05/18/15,http://www.foxbusiness.com/investing/2015/05/18/making-money-with-charles-payne-051815/,2015-05-18,TJX,foxbusiness,
89159,Making Money With Charles Payne: 05/13/15,http://www.foxbusiness.com/investing/2015/05/13/making-money-with-charles-payne-051315/,2015-05-13,TJX,foxbusiness,
89180,Wage Growth Awaits Lift From Recent Minimum-Wage Raises,http://www.foxbusiness.com/economy-policy/2015/04/07/wage-growth-waiting-for-lift-from-mcd-and-wal-mart-raises/,2015-04-07,TJX,foxbusiness,
89184,Making Money With Charles Payne: 04/02/15,http://www.foxbusiness.com/investing/2015/04/03/making-money-with-charles-payne-040215/,2015-04-02,TJX,foxbusiness,
89187,Making Money With Charles Payne: 04/01/15,http://www.foxbusiness.com/investing/2015/04/01/making-money-with-charles-payne-040115-974681489/,2015-04-01,TJX,foxbusiness,
89202,Making Money With Charles Payne: 03/17/15,http://www.foxbusiness.com/investing/2015/03/17/making-money-with-charles-payne-031715/,2015-03-17,TJX,foxbusiness,
89226,Making Money With Charles Payne: 02/25/15,http://www.foxbusiness.com/investing/2015/02/25/making-money-with-charles-payne-022515/,2015-02-25,TJX,foxbusiness,
89239,Making Money With Charles Payne: 02/23/15,http://www.foxbusiness.com/investing/2015/02/23/making-money-with-charles-payne-022315/,2015-02-23,TJX,foxbusiness,
89264,Making Money With Charles Payne: 12/29/14,http://www.foxbusiness.com/investing/2014/12/29/making-money-with-charles-payne-12214/,2014-12-29,TJX,foxbusiness,
89279,Making Money With Charles Payne: 11/25/14,http://www.foxbusiness.com/investing/2014/11/25/making-money-with-charles-payne-112514/,2014-11-25,TJX,foxbusiness,
89280,Making Money With Charles Payne: 11/20/14,http://www.foxbusiness.com/investing/2014/11/20/making-money-with-charles-payne-112014/,2014-11-20,TJX,foxbusiness,
89287,Making Money With Charles Payne: 11/14/14,http://www.foxbusiness.com/investing/2014/11/14/making-money-with-charles-payne-111414/,2014-11-14,TJX,foxbusiness,
89299,Making Money With Charles Payne: 10/17/14,http://www.foxbusiness.com/investing/2014/10/17/making-money-with-charles-payne-101714/,2014-10-17,TJX,foxbusiness,
89303,Wonderful Time of Year: Holiday-Shopping Prediction,http://www.foxbusiness.com/industries/2014/10/10/holiday-shopping-prediction-season-most-wonderful-time-year/,2014-10-10,TJX,foxbusiness,
89305,Making Money With Charles Payne: 10/07/14,http://www.foxbusiness.com/investing/2014/10/07/making-money-with-charles-payne-100714/,2014-10-07,TJX,foxbusiness,
89312,Making Money With Charles Payne: 09/24/14,http://www.foxbusiness.com/investing/2014/09/24/making-money-with-charles-payne-02414/,2014-09-24,TJX,foxbusiness,
89329,"Jackson Hole, Data Deluge on Tap Next Week",http://www.foxbusiness.com/investing/2014/08/15/jackson-hole-data-deluge-on-tap-next-week/,2014-08-15,TJX,foxbusiness,
89333,The Stocks Already in Correction Mode,http://www.foxbusiness.com/markets/2014/08/01/stocks-already-in-correction-mode/,2014-08-01,TJX,foxbusiness,
89349,Hackers' Next Target: Your Health Insurance Company,http://www.foxbusiness.com/personal-finance/2014/05/29/your-insurance-company-may-be-next-target-in-data-breach/,2014-05-29,TJX,foxbusiness,
89363,"TJX Posts Disappointing 1Q Sales, Softens Outlook",http://www.foxbusiness.com/industries/2014/05/20/tjx-posts-lower-than-expected-quarterly-sales/,2014-05-20,TJX,foxbusiness,
91589,Insurer Travelers's Profit Rises 17% in 1Q,http://www.foxbusiness.com/industries/2014/04/22/insurer-travelers-profit-rises-17-in-1q/,2014-04-22,TRV,foxbusiness,
93133,Tyson Foods to build new $300M plant in Tennessee,http://www.foxbusiness.com/politics/2017/11/20/tyson-foods-to-build-new-300m-plant-in-tennessee.html?cmpid=prn_benz,2017-11-20,TSN,foxbusiness,"VideoOne of the world’s largest food companies, Tyson Foods (NYSE:TSN), announced on Monday that it will build a new chicken plant in Tennessee.“This project will enable us to provide even more fresh chicken to consumers across the country,” said Tom Hayes, president and CEO of Tyson Foods, in a press release. “As one of the world’s leading protein companies, we continue to raise the world’s expectations of how much good food can do.”The plant is expected to cost the company around $300 million and create more than 1,500 jobs. It will produce pre-packaged trays of chicken for sale at grocery stores, processing about 1.25 million birds per week, according to the company. The overall operation could generate as much as $150 million in economic benefit for the state.Tyson expects to begin operations at the next plant in late-2019.The Tennessee announcement comes as the food group put plans to construct a separate, state-of-the-art facility in Kansas on hold, over opposition from local residents. That plant was expected to cost $320 million and create 1,600 positions.More from FOXBusiness.com...Rep. Faso: We should change the tax policy in New York StateTrump: We will have the border wallTrump's policy reversal on trophy elephants is unusual and welcome: VarneyThe seemingly warm welcome in Tennessee did not go unmentioned by Tyson executives on Monday.“The [Tennessee] location is attractive to us because of the strong support we’ve received from state and local leaders, the existing industrial park and availability of labor, as well as access to feed grains produced in the region,” Doug Ramsey, group president of Poultry for Tyson Foods, said in a statement on Monday.The new facility in Humboldt County will be Tyson’s fifth location in the state of Tennessee.Tennessee is also gaining another big factory, as LG Electronics works on a new, 1 million-square-foot factory to build washing machines, scheduled for completion by the first quarter of 2019."
93566,S&P 500 Completes Best Week of 2015,http://www.foxbusiness.com/markets/2015/10/09/sp-500-completes-best-week-2015/,2015-10-09,TSN,foxbusiness,
93570,Alcoa Shares Fall Following 3Q Earnings Miss,http://www.foxbusiness.com/markets/2015/10/08/alcoa-shares-fall-following-3q-earnings-miss/,2015-10-08,TSN,foxbusiness,
93579,Tyson Foods Under Fire As Video Shows Abuse,http://www.foxbusiness.com/industries/2015/09/14/tyson-foods-under-fire-as-second-farm-is-accused-abuse/,2015-09-14,TSN,foxbusiness,
93584,Tyson Terminates Farm Contract After Violent Video,http://www.foxbusiness.com/industries/2015/08/27/graphic-video-shows-mcdonalds-tyson-supplier-stabbing-chickens/,2015-08-27,TSN,foxbusiness,
93597,"As Oil Plunges, Energy Sector Hits Wall Street",http://www.foxbusiness.com/markets/2015/08/03/us-stocks-on-pace-to-kick-off-week-step-lower/,2015-08-03,TSN,foxbusiness,
93653,"2015, The Year of Antibiotic Free Chicken?",http://www.foxbusiness.com/industries/2015/05/07/2015-year-antibiotic-free-chicken/,2015-05-07,TSN,foxbusiness,
93710,Making Money With Charles Payne: 04/21/15,http://www.foxbusiness.com/investing/2015/04/22/making-money-with-charles-payne-042115/,2015-04-22,TSN,foxbusiness,
93864,A 'Big and Strong' Stock Play,http://www.foxbusiness.com/investing/2014/11/07/big-and-strong-stock-play/,2014-11-07,TSN,foxbusiness,
93883,Some Firms Will Benefit from Falling Corn Prices,http://www.foxbusiness.com/investing/2014/09/05/here-how-some-firms-will-benefit-from-falling-corn-prices/,2014-09-05,TSN,foxbusiness,
93915,"Hillshire, Tyson Make Deal Official",http://www.foxbusiness.com/industries/2014/07/02/hillshire-tyson-make-merger-deal-official/,2014-07-02,TSN,foxbusiness,
93921,U.S. Stocks Fall on Iraq Worries,http://www.foxbusiness.com/markets/2014/06/16/us-stocks-fall-on-iraq-worries/,2014-06-16,TSN,foxbusiness,
93922,"Iraq Instability Pressures Stock Futures, Lifts Oil",http://www.foxbusiness.com/markets/2014/06/16/iraq-instability-pressures-stock-futures-lifts-oil/,2014-06-16,TSN,foxbusiness,
93939,Stocks Poised to Slip from Record Highs,http://www.foxbusiness.com/markets/2014/06/09/stocks-poised-to-slip-from-record-highs/,2014-06-09,TSN,foxbusiness,
93941,Hennessy: CapEx Rebound to Lift Stocks,http://www.foxbusiness.com/investing/2014/06/05/hennessy-capex-rebound-to-lift-stocks-further/,2014-06-05,TSN,foxbusiness,
93942,M&A Activity Fearless Against Rate Hikes,http://www.foxbusiness.com/industries/2014/06/04/ma-activity-fearless-against-future-rate-hikes/,2014-06-04,TSN,foxbusiness,
93950,Hillshire to Begin Talks as Pilgrim's Pride Hikes Bid,http://www.foxbusiness.com/industries/2014/06/03/pilgrim-pride-ups-bidding-war-for-hillshire/,2014-06-03,TSN,foxbusiness,
93967,Tyson Foods Profit Doubles But Lags Expectations,http://www.foxbusiness.com/industries/2014/05/05/tyson-foods-profit-doubles-due-to-higher-beef-pork-prices/,2014-05-05,TSN,foxbusiness,
93969,"Week Ahead: Yellen Before Congress, Plus Data and Earnings",http://www.foxbusiness.com/economy-policy/2014/05/02/week-ahead-yellen-before-congress-data-and-earnings/,2014-05-02,TSN,foxbusiness,
96301,Averages Close Lower as Tech Giants Drag,http://www.foxbusiness.com/markets/2015/07/22/futures-lower-as-apple-microsoft-weigh-on-market/,2015-07-22,TXN,foxbusiness,
96308,"Week Ahead: Heavy Earnings, Light Data",http://www.foxbusiness.com/economy-policy/2015/07/17/week-ahead-heavy-earnings-light-data/,2015-07-17,TXN,foxbusiness,
96355,How About Some Pride in American Made Products?,http://www.foxbusiness.com/business-leaders/2015/05/01/how-about-some-pride-in-american-made-products/,2015-05-01,TXN,foxbusiness,
